Time Stamp,ACI_BB,ACI_HF,ACI_Midrange,SPL_BB,SPL_HF,SPL_Midrange
170709005002,63858.26781,63856.49312,50795.02625,116.090614,115.5975283,103.6382919
170709010002,68511.99667,68620.91736,50965.50618,116.447914,116.0413942,102.6764974
170709011002,66651.77735,66740.11692,55445.24261,115.4816757,114.8930841,103.8658703
170709012002,66669.5732,66484.26764,50136.63086,116.0560552,115.6016323,103.0822301
170709013002,60763.09744,60774.45199,52717.92472,115.7963928,115.3257592,102.8707103
170709014002,66326.28674,66529.30367,52458.43799,115.4009868,114.7642776,103.9436709
170709015002,71707.62687,71648.84841,52685.33355,115.5116217,114.970147,103.4423008
170709020002,59332.47615,59303.57564,52302.57035,115.0361649,114.2920743,104.8185256
170709021002,64928.66007,64730.91837,52608.69742,116.3890381,115.9399451,103.5202849
170709022002,67304.58268,67198.99879,52392.6049,115.1836135,114.3417378,105.8467324
170709023002,66836.24407,67012.02996,54233.53266,114.827887,114.1696982,103.4205881
170709024002,62431.27221,62437.18075,50444.47341,115.6567782,115.0458665,104.4913869
170709025002,56972.00283,56830.9254,52587.28992,114.7373128,114.1265182,102.9375673
170709030002,59295.42221,59305.51203,52042.32273,114.8809715,114.2723092,103.1622409
170709031002,56122.84926,56011.57659,49571.43099,114.9805327,114.441999,102.2489463
170709032002,67321.22972,67063.14511,55220.83673,116.1434898,115.6999395,102.226019
170709033002,72250.68345,72284.92699,53423.92663,114.794405,114.138057,103.579642
170709034002,68565.9112,68863.29432,51425.6409,115.1943052,114.6410857,103.012715
170709035002,63823.58154,64032.56228,52039.35616,114.7981927,114.1611996,103.359653
170709040002,62860.51146,62785.42371,52899.17429,115.9577141,115.4447388,103.8277809
170709041002,59055.55967,59117.06273,54082.8822,115.0065667,114.1548938,105.6804411
170709042002,61679.63863,61725.49337,50626.63329,115.170112,114.632446,102.7321341
170709043002,69145.537,69765.30792,61266.94108,116.533944,116.1422121,102.8036589
170709044002,59341.31195,59337.89589,50554.27227,114.2497812,113.5892284,102.6003003
170709045002,57419.21429,57234.37185,51471.96871,115.3796625,114.8033548,103.6608969
170709050002,72539.65779,72644.64423,50578.52293,116.7238648,116.3305459,103.2689285
170709051002,61580.67869,61639.74979,51779.61796,115.5404309,115.0671828,102.4441107
